Seuban Lhok;Mantasiek (Montasik);Kelurahan
Seumeut;Mantasiek (Montasik);Kelurahan
Teubang Phui Baro;Mantasiek (Montasik);Kelurahan
Teubang Phui Mesjid;Mantasiek (Montasik);Kelurahan
Ulee Lhat;Mantasiek (Montasik);Kelurahan
Warabo;Mantasiek (Montasik);Kelurahan
Weu Bada;Mantasiek (Montasik);Kelurahan
Weu Krueng;Mantasiek (Montasik);Kelurahan
Wue Lhok;Mantasiek (Montasik);Kelurahan
Beurandeh;Mesjid Raya;Kelurahan
Durung;Mesjid Raya;Kelurahan
Gampong Baro;Mesjid Raya;Kelurahan
Ie Seu Um;Mesjid Raya;Kelurahan
Ladong;Mesjid Raya;Kelurahan
Lam Reh;Mesjid Raya;Kelurahan
Lamnga;Mesjid Raya;Kelurahan
Meunasah Keudee;Mesjid Raya;Kelurahan
Meunasah Kulam;Mesjid Raya;Kelurahan
Meunasah Mon;Mesjid Raya;Kelurahan
Neuheun;Mesjid Raya;Kelurahan
Paya Kameng;Mesjid Raya;Kelurahan
Ruyung;Mesjid Raya;Kelurahan
Ajuen;Peukan Bada;Kelurahan
Beuradeun;Peukan Bada;Kelurahan
Gampong Baro;Peukan Bada;Kelurahan
Gurah;Peukan Bada;Kelurahan
Keuneu Ue;Peukan Bada;Kelurahan
Lam Awe;Peukan Bada;Kelurahan
Lam Geu Eu;Peukan Bada;Kelurahan
Lam Hasan;Peukan Bada;Kelurahan
Lam Isek;Peukan Bada;Kelurahan
Lam Lumpu;Peukan Bada;Kelurahan
Lam Manyang;Peukan Bada;Kelurahan
Lam Rukam;Peukan Bada;Kelurahan
Lambadeuk;Peukan Bada;Kelurahan
Lambaro Nejid;Peukan Bada;Kelurahan
Lamguron;Peukan Bada;Kelurahan
Lamkeumok;Peukan Bada;Kelurahan
Lampageu;Peukan Bada;Kelurahan
Lampisang;Peukan Bada;Kelurahan
Lamteh;Peukan Bada;Kelurahan
Lamteungoh;Peukan Bada;Kelurahan
Lamtutui;Peukan Bada;Kelurahan
Meunasah Tuha;Peukan Bada;Kelurahan
Paya Tieng;Peukan Bada;Kelurahan
Pulo Bunta;Peukan Bada;Kelurahan
Rima Jeuneu;Peukan Bada;Kelurahan
Rima Keuneurom;Peukan Bada;Kelurahan
Alue Raya;Pulo Aceh;Kelurahan
Alue Reuyeueng (Riyeung);Pulo Aceh;Kelurahan
Blang Situngkoh;Pulo Aceh;Kelurahan
Deudap;Pulo Aceh;Kelurahan
Gugob;Pulo Aceh;Kelurahan
Lampuyang;Pulo Aceh;Kelurahan
Lamteng;Pulo Aceh;Kelurahan
Lapeng;Pulo Aceh;Kelurahan
Lhoh;Pulo Aceh;Kelurahan
Melingge;Pulo Aceh;Kelurahan
Paloh;Pulo Aceh;Kelurahan
Pasi Janeng;Pulo Aceh;Kelurahan
Rabo;Pulo Aceh;Kelurahan
Rinon;Pulo Aceh;Kelurahan
Seurapong;Pulo Aceh;Kelurahan
Teunom;Pulo Aceh;Kelurahan
Ulee Paya;Pulo Aceh;Kelurahan
Alue Gintong;Seulimeum;Kelurahan
Alue Rindang;Seulimeum;Kelurahan
Ateuk;Seulimeum;Kelurahan
Ayon;Seulimeum;Kelurahan
Bak Aghu;Seulimeum;Kelurahan
Bak Seutui;Seulimeum;Kelurahan
Batee Lhee;Seulimeum;Kelurahan
Bayu;Seulimeum;Kelurahan
Beureunut;Seulimeum;Kelurahan
Blang Tingkeum;Seulimeum;Kelurahan
Buga;Seulimeum;Kelurahan
Capeung Baroh;Seulimeum;Kelurahan
Capeung Dayah;Seulimeum;Kelurahan
Data Gaseu/Gaseue;Seulimeum;Kelurahan
Iboih/Iboh Tanjong;Seulimeum;Kelurahan
Iboih/Iboh Tunong;Seulimeum;Kelurahan
Jawie;Seulimeum;Kelurahan
Jeumpa;Seulimeum;Kelurahan
Kampong/Gampong Raya;Seulimeum;Kelurahan
Kayee Adang;Seulimeum;Kelurahan
Keunaloi;Seulimeum;Kelurahan
Lam Apeng;Seulimeum;Kelurahan
Lambada;Seulimeum;Kelurahan
Lamcarak;Seulimeum;Kelurahan
Lamjruen;Seulimeum;Kelurahan
Lamkuk;Seulimeum;Kelurahan
Lampanah;Seulimeum;Kelurahan
Lampante;Seulimeum;Kelurahan
Lampisang Dayah;Seulimeum;Kelurahan
Lampisang Teungoh;Seulimeum;Kelurahan
Lampisang Tunong;Seulimeum;Kelurahan
Lamteuba Droi;Seulimeum;Kelurahan
Leungah;Seulimeum;Kelurahan
Lhieb;Seulimeum;Kelurahan
Mangeu;Seulimeum;Kelurahan
Meunasah Baro;Seulimeum;Kelurahan
Meunasah Tunong;Seulimeum;Kelurahan
Meurah;Seulimeum;Kelurahan
Pasar Seulimeum;Seulimeum;Kelurahan
Pinto Khop;Seulimeum;Kelurahan
Pulo;Seulimeum;Kelurahan
Rabo;Seulimeum;Kelurahan
Seulimeum;Seulimeum;Kelurahan
Seuneubok;Seulimeum;Kelurahan
Ujong Keupula;Seulimeum;Kelurahan
Ujong Mesjid Lampanah;Seulimeum;Kelurahan
Ujong Mesjid T. Abee;Seulimeum;Kelurahan
Ateuk Blang Asan;Simpang Tiga;Kelurahan
Ateuk Cut;Simpang Tiga;Kelurahan
Ateuk Lam Puot;Simpang Tiga;Kelurahan
Ateuk Lam Ura;Simpang Tiga;Kelurahan
Ateuk Lamphang;Simpang Tiga;Kelurahan
Ateuk Mon Panah;Simpang Tiga;Kelurahan
Bantee Linteung;Simpang Tiga;Kelurahan
Bha Ulee Tutu;Simpang Tiga;Kelurahan
Blang Miro;Simpang Tiga;Kelurahan
Blang Preh;Simpang Tiga;Kelurahan
Krueng Mak;Simpang Tiga;Kelurahan
Lam Batee;Simpang Tiga;Kelurahan
Lam Urit;Simpang Tiga;Kelurahan
Lambunot;Simpang Tiga;Kelurahan
Lamjamee Dayah;Simpang Tiga;Kelurahan
Lamjamee Lamkrak;Simpang Tiga;Kelurahan
Nya;Simpang Tiga;Kelurahan
Tantuha;Simpang Tiga;Kelurahan
Aneuk Batee;Suka Makmur;Kelurahan
Aneuk Galong Baro;Suka Makmur;Kelurahan
Aneuk Galong Titi;Suka Makmur;Kelurahan
Baet Lampuot;Suka Makmur;Kelurahan
Baet Mesjid;Suka Makmur;Kelurahan
Baet Meusugo;Suka Makmur;Kelurahan
Blang Cot/Cut;Suka Makmur;Kelurahan
Bukloh;Suka Makmur;Kelurahan
Dilib Bukti;Suka Makmur;Kelurahan
Dilib Lamteungoh;Suka Makmur;Kelurahan
Kayee Adang;Suka Makmur;Kelurahan
Klieng Manyang;Suka Makmur;Kelurahan
Lam Lheu;Suka Makmur;Kelurahan
Lam Tanjong;Suka Makmur;Kelurahan
Lambarih Bak Mee;Suka Makmur;Kelurahan
Lambarih Jurong Raya;Suka Makmur;Kelurahan
Lambaro Sibreh;Suka Makmur;Kelurahan
Lambirah;Suka Makmur;Kelurahan
Lamgeu Baro;Suka Makmur;Kelurahan
Lamgeu Tuha;Suka Makmur;Kelurahan
Lampanah Ineu;Suka Makmur;Kelurahan
Lampisang;Suka Makmur;Kelurahan
Lamteh Dayah;Suka Makmur;Kelurahan
Luthu Dayah Krueng;Suka Makmur;Kelurahan
Luthu Lamweu;Suka Makmur;Kelurahan
Meunasah Bakthu;Suka Makmur;Kelurahan
Meunasah Tuha;Suka Makmur;Kelurahan
Niron;Suka Makmur;Kelurahan
Panterawa;Suka Makmur;Kelurahan
Reuhat Tuha;Suka Makmur;Kelurahan
Seumeureung;Suka Makmur;Kelurahan
Sibreh Keumudee;Suka Makmur;Kelurahan
Tampok Blang;Suka Makmur;Kelurahan
Tampok Jeurat Raya;Suka Makmur;Kelurahan
Weusiteh;Suka Makmur;Kelurahan
Alue Gajah;Darul Hikmah;Kelurahan
Arongan;Darul Hikmah;Kelurahan
Babah Dua;Darul Hikmah;Kelurahan
Blang Dalam;Darul Hikmah;Kelurahan
Blang Luah;Darul Hikmah;Kelurahan
Cot Pange;Darul Hikmah;Kelurahan
Gampong Baro L;Darul Hikmah;Kelurahan
Gampong Baro P;Darul Hikmah;Kelurahan
Gunung Cut;Darul Hikmah;Kelurahan
Krueng Tho;Darul Hikmah;Kelurahan
Lam Teungoh;Darul Hikmah;Kelurahan
Masen;Darul Hikmah;Kelurahan
Pajar;Darul Hikmah;Kelurahan
Panton Krueng;Darul Hikmah;Kelurahan
Patek;Darul Hikmah;Kelurahan
Paya Santeut;Darul Hikmah;Kelurahan
Reuntang;Darul Hikmah;Kelurahan
Sayeung;Darul Hikmah;Kelurahan
Ujong Rimba;Darul Hikmah;Kelurahan
Alue Mie;Indra Jaya;Kelurahan
Babah Dua;Indra Jaya;Kelurahan
Ceunamprong;Indra Jaya;Kelurahan
Jangeut;Indra Jaya;Kelurahan
Kareng Ateuh;Indra Jaya;Kelurahan
Keude Unga;Indra Jaya;Kelurahan
Kuala;Indra Jaya;Kelurahan
Meudang Ghon;Indra Jaya;Kelurahan
Meunasah Rayeuk;Indra Jaya;Kelurahan
Meunasah Teungoh;Indra Jaya;Kelurahan
Meunasah Tutong;Indra Jaya;Kelurahan
Mukhan;Indra Jaya;Kelurahan
Teumareum;Indra Jaya;Kelurahan
Ujong Muloh;Indra Jaya;Kelurahan
Alue Rayeuk;Jaya;Kelurahan
Babah Ie;Jaya;Kelurahan
Babah Krueng;Jaya;Kelurahan
Bak Paoh;Jaya;Kelurahan
Cot Dulang;Jaya;Kelurahan
Darat;Jaya;Kelurahan
Gampong Baro;Jaya;Kelurahan
Gle Jong;Jaya;Kelurahan
Gle Putoh;Jaya;Kelurahan
Jambo Masi;Jaya;Kelurahan
Krueng Tunong;Jaya;Kelurahan
Lam Durian;Jaya;Kelurahan
Lamasan;Jaya;Kelurahan
Lambaroh;Jaya;Kelurahan
Lamme;Jaya;Kelurahan
Lamtui;Jaya;Kelurahan
Leupe;Jaya;Kelurahan
Lhuet;Jaya;Kelurahan
Mareu;Jaya;Kelurahan
Meudheun;Jaya;Kelurahan
Meunasah Serba;Jaya;Kelurahan
Meunasah Weh;Jaya;Kelurahan
Meutara;Jaya;Kelurahan
Nusa;Jaya;Kelurahan
Pante Cermin;Jaya;Kelurahan
Pante Keutapang;Jaya;Kelurahan
Panton Makmur;Jaya;Kelurahan
Pasar Lamno;Jaya;Kelurahan
Putue;Jaya;Kelurahan
Rumpet;Jaya;Kelurahan
Sabet;Jaya;Kelurahan
Sango;Jaya;Kelurahan
Sapek;Jaya;Kelurahan
Ujong Sudeun;Jaya;Kelurahan
Alue Abet;Keude Panga;Kelurahan
Alue Pande;Keude Panga;Kelurahan
Alue Raya;Keude Panga;Kelurahan
Alue Teungoh;Keude Panga;Kelurahan
Babah Ceupan;Keude Panga;Kelurahan
Batee Meutudong;Keude Panga;Kelurahan
Gampong Harapan;Keude Panga;Kelurahan
Gleputoh;Keude Panga;Kelurahan
Gunong Buloh;Keude Panga;Kelurahan
Gunong Mantok;Keude Panga;Kelurahan
Gunong Meulinteung;Keude Panga;Kelurahan
Keude Panga;Keude Panga;Kelurahan
Kuta Tuha;Keude Panga;Kelurahan
Ladang Baro;Keude Panga;Kelurahan
Panton Kabu;Keude Panga;Kelurahan
Panton Krueng;Keude Panga;Kelurahan
Tuwi Empeuk;Keude Panga;Kelurahan
Tuwi Kareung Panga;Keude Panga;Kelurahan
Tuwi Kayee;Keude Panga;Kelurahan
Alue Tho;Krueng Sabee;Kelurahan
Bahagia;Krueng Sabee;Kelurahan
Buntha;Krueng Sabee;Kelurahan
Curek;Krueng Sabee;Kelurahan
Datar Luas;Krueng Sabee;Kelurahan
Dayah Baro;Krueng Sabee;Kelurahan
Kabong;Krueng Sabee;Kelurahan
Kampung Blang (Gampong Blang);Krueng Sabee;Kelurahan
Keude Krueng Sabee;Krueng Sabee;Kelurahan
Keutapang;Krueng Sabee;Kelurahan
Mon Mata;Krueng Sabee;Kelurahan
Padang Datar;Krueng Sabee;Kelurahan
Panggong;Krueng Sabee;Kelurahan
Panton Makmur;Krueng Sabee;Kelurahan
Ranto Panyang;Krueng Sabee;Kelurahan
Sentosa;Krueng Sabee;Kelurahan
Alue Jang;Pasie Raya;Kelurahan
Alue Krueng;Pasie Raya;Kelurahan
Alue Punti;Pasie Raya;Kelurahan
Bintah;Pasie Raya;Kelurahan
Buket Keumuneng;Pasie Raya;Kelurahan
Ceuraceu;Pasie Raya;Kelurahan
Krueng Beukah;Pasie Raya;Kelurahan
Lhok Guci;Pasie Raya;Kelurahan
Pasi Teubee;Pasie Raya;Kelurahan
Pulo Tinggi;Pasie Raya;Kelurahan
Sarah Raya;Pasie Raya;Kelurahan
Tim Pleung;Pasie Raya;Kelurahan
Tuwi Kareung I;Pasie Raya;Kelurahan
Tuwi Perya;Pasie Raya;Kelurahan
Alue Gro;Sampoiniet;Kelurahan
Babah Nipah;Sampoiniet;Kelurahan
Blang Monlung;Sampoiniet;Kelurahan
Cot Langsat;Sampoiniet;Kelurahan
Cot Punti (Ex Upt V Patek);Sampoiniet;Kelurahan
Crak Mong;Sampoiniet;Kelurahan
Ie Jeureungeh;Sampoiniet;Kelurahan
Jeumpheuk;Sampoiniet;Kelurahan
Krueng Ayon;Sampoiniet;Kelurahan
Krueng No;Sampoiniet;Kelurahan
Kuala Bakong;Sampoiniet;Kelurahan
Kuala Ligan;Sampoiniet;Kelurahan
Lhok Kruet;Sampoiniet;Kelurahan
Ligan;Sampoiniet;Kelurahan
Mataie (Mata IE);Sampoiniet;Kelurahan
Meunasah Kulam;Sampoiniet;Kelurahan
Pulo Raya;Sampoiniet;Kelurahan
Ranto Sabon;Sampoiniet;Kelurahan
Seumantok;Sampoiniet;Kelurahan
Gampong Baro;Setia Bakti;Kelurahan
Gampong Baroh;Setia Bakti;Kelurahan
Gle Subak;Setia Bakti;Kelurahan
Gunong Meunasah;Setia Bakti;Kelurahan
Lhok Bot;Setia Bakti;Kelurahan
Lhok Buya;Setia Bakti;Kelurahan
Lhok Geulumpang;Setia Bakti;Kelurahan
Lhok Timon;Setia Bakti;Kelurahan
Padang;Setia Bakti;Kelurahan
Pante Kuyun;Setia Bakti;Kelurahan
Paya Laut;Setia Bakti;Kelurahan
Sapek;Setia Bakti;Kelurahan
Sawang;Setia Bakti;Kelurahan
Alue Ambang;Teunom;Kelurahan
Alue Meuraksa / Meurasa;Teunom;Kelurahan
Batee-Roo;Teunom;Kelurahan
Blang Baro;Teunom;Kelurahan
Blang Rame;Teunom;Kelurahan
Cot Trap;Teunom;Kelurahan
Gampong Baro;Teunom;Kelurahan
Keude Teunom;Teunom;Kelurahan
Kubu;Teunom;Kelurahan
Lueng Gayo;Teunom;Kelurahan
Padang Kleng;Teunom;Kelurahan
Panton;Teunom;Kelurahan
Pasi Geulima;Teunom;Kelurahan
Pasi Pawang;Teunom;Kelurahan
Pasi Timon;Teunom;Kelurahan
Pasi Tulak Bala;Teunom;Kelurahan
Paya Baro;Teunom;Kelurahan
Rambong Payong;Teunom;Kelurahan
Seumira;Teunom;Kelurahan
Seuneubok Padang;Teunom;Kelurahan
Tanoh Anou / Anoe;Teunom;Kelurahan
Tanoh Manyang;Teunom;Kelurahan
Teupin Ara;Teunom;Kelurahan
Weu / Weue Gajah;Teunom;Kelurahan
Darul Ikhsan;Bakongan;Kelurahan
Gampong Baro (Kampung Baru);Bakongan;Kelurahan
Gampong Drien (Kampung Drien);Bakongan;Kelurahan
Keude Bakongan;Bakongan;Kelurahan
Padang Berahan;Bakongan;Kelurahan
Ujung Mangki;Bakongan;Kelurahan
Ujung Padang;Bakongan;Kelurahan
Kampung Baru;Bakongan Timur;Kelurahan
Ladang Rimba;Bakongan Timur;Kelurahan
Sawah Tingkeum;Bakongan Timur;Kelurahan
Seubadeh;Bakongan Timur;Kelurahan
Seulekat (Seuleukat);Bakongan Timur;Kelurahan
Simpang;Bakongan Timur;Kelurahan
Ujung Pulo Cut;Bakongan Timur;Kelurahan
Ujung Pulo Rayeuk;Bakongan Timur;Kelurahan
Barat Daya;Kluet Selatan;Kelurahan
Gelumbuk;Kluet Selatan;Kelurahan
Indra Damai;Kluet Selatan;Kelurahan
Jua;Kluet Selatan;Kelurahan
Kapeh;Kluet Selatan;Kelurahan
Kedai Kandang;Kluet Selatan;Kelurahan
Kedai Runding;Kluet Selatan;Kelurahan
Luar;Kluet Selatan;Kelurahan
Pasi Lembang;Kluet Selatan;Kelurahan
Pasi Merapat;Kluet Selatan;Kelurahan
Pulo Ie;Kluet Selatan;Kelurahan
Rantau Binuang;Kluet Selatan;Kelurahan
Sialang;Kluet Selatan;Kelurahan
Suaq Bakong;Kluet Selatan;Kelurahan
Ujung;Kluet Selatan;Kelurahan
Ujung Padang;Kluet Selatan;Kelurahan
Ujung Pasir;Kluet Selatan;Kelurahan
Alur Keujrun;Kluet Tengah;Kelurahan
Jambo Papan;Kluet Tengah;Kelurahan
Kampung Padang;Kluet Tengah;Kelurahan
Kampung Sawah;Kluet Tengah;Kelurahan
Koto Indarung;Kluet Tengah;Kelurahan
Koto Menggamat;Kluet Tengah;Kelurahan
Lawe Melang;Kluet Tengah;Kelurahan
Malaka;Kluet Tengah;Kelurahan
Mersak;Kluet Tengah;Kelurahan
Pulo Air;Kluet Tengah;Kelurahan
Simpang Dua;Kluet Tengah;Kelurahan
Simpang Tiga;Kluet Tengah;Kelurahan
Siurai-Urai;Kluet Tengah;Kelurahan
Alai;Kluet Timur;Kelurahan
Durian Kawan;Kluet Timur;Kelurahan
Lawe Buluh Didi;Kluet Timur;Kelurahan
Lawe Cimanok;Kluet Timur;Kelurahan
Lawe Sawah;Kluet Timur;Kelurahan
Paya Dapur;Kluet Timur;Kelurahan
Paya Laba;Kluet Timur;Kelurahan
Pucuk Lembang;Kluet Timur;Kelurahan
Sapik;Kluet Timur;Kelurahan
Alur Mas;Kluet Utara;Kelurahan
Fajar Harapan;Kluet Utara;Kelurahan
Gunong Pulo;Kluet Utara;Kelurahan
Gunung Pudung;Kluet Utara;Kelurahan
Jambo Manyang;Kluet Utara;Kelurahan
Kampung Paya;Kluet Utara;Kelurahan
Kampung Ruak;Kluet Utara;Kelurahan
Kampung Tinggi;Kluet Utara;Kelurahan
Kedai Padang;Kluet Utara;Kelurahan
Kotafajar;Kluet Utara;Kelurahan
Krueng Batee;Kluet Utara;Kelurahan
Krueng Batu;Kluet Utara;Kelurahan
Krueng Kluet;Kluet Utara;Kelurahan
Limau Purut (Kota Fajar);Kluet Utara;Kelurahan
Pasi Kuala Asahan;Kluet Utara;Kelurahan
Pasi Kuala Bau;Kluet Utara;Kelurahan
Pulo Ie I;Kluet Utara;Kelurahan
Pulo Kambing;Kluet Utara;Kelurahan
Simpang Empat;Kluet Utara;Kelurahan
Simpang Lhee;Kluet Utara;Kelurahan
Suaq Geuringgeng (Geringgeng);Kluet Utara;Kelurahan
Alur Dua Mas;Kota Bahagia;Kelurahan
Beutong;Kota Bahagia;Kelurahan
Bukit Gading (Buket Gedeng);Kota Bahagia;Kelurahan
Jambo Keupok/Keuphok;Kota Bahagia;Kelurahan
Rambong;Kota Bahagia;Kelurahan
Seneubok Alur Bulah/Buloh;Kota Bahagia;Kelurahan
Seunebok Keranji;Kota Bahagia;Kelurahan
Ujung Gunong Rayek;Kota Bahagia;Kelurahan
Ujung Gunung Cut;Kota Bahagia;Kelurahan
Ujung Tanoh;Kota Bahagia;Kelurahan
Apha;Labuhan Haji;Kelurahan
Bakau Hulu;Labuhan Haji;Kelurahan
Cacang;Labuhan Haji;Kelurahan
Dalam;Labuhan Haji;Kelurahan
Hulu Pisang;Labuhan Haji;Kelurahan
Kota Palak;Labuhan Haji;Kelurahan
Lembah Baru;Labuhan Haji;Kelurahan
Manggis Harapan;Labuhan Haji;Kelurahan
Padang Bakau;Labuhan Haji;Kelurahan
Padang Baru;Labuhan Haji;Kelurahan
Pasar Lama;Labuhan Haji;Kelurahan
Pawoh;Labuhan Haji;Kelurahan
Pisang;Labuhan Haji;Kelurahan
Tengah Baru;Labuhan Haji;Kelurahan
Tengah Pisang;Labuhan Haji;Kelurahan
Ujung Batu;Labuhan Haji;Kelurahan
Batee Meucanang;Labuhan Haji Barat;Kelurahan
Blang Baru;Labuhan Haji Barat;Kelurahan
Blang Poroh;Labuhan Haji Barat;Kelurahan
Iku Lhung;Labuhan Haji Barat;Kelurahan
Kuta Lboh/Iboh;Labuhan Haji Barat;Kelurahan
Kuta Trieng;Labuhan Haji Barat;Kelurahan
Pante Geulima;Labuhan Haji Barat;Kelurahan
Panton Pawoh;Labuhan Haji Barat;Kelurahan
Panton Rubek;Labuhan Haji Barat;Kelurahan
Peulokan;Labuhan Haji Barat;Kelurahan
Pulo Ie;Labuhan Haji Barat;Kelurahan
Suak Lokan;Labuhan Haji Barat;Kelurahan
Tengah Lboh/Iboh;Labuhan Haji Barat;Kelurahan
Tutong;Labuhan Haji Barat;Kelurahan
Ujung Padang;Labuhan Haji Barat;Kelurahan
Aur Peulumat;Labuhan Haji Timur;Kelurahan
Beutong;Labuhan Haji Timur;Kelurahan
Gunung Rotan;Labuhan Haji Timur;Kelurahan
Keumumu Hilir;Labuhan Haji Timur;Kelurahan
Keumumu Hulu;Labuhan Haji Timur;Kelurahan
Keumumu Seberang;Labuhan Haji Timur;Kelurahan
Limau Saring;Labuhan Haji Timur;Kelurahan
Padang Peulumat;Labuhan Haji Timur;Kelurahan
Paya Peulumat;Labuhan Haji Timur;Kelurahan
Peuneulop (Peunalop);Labuhan Haji Timur;Kelurahan
Sawang Indah;Labuhan Haji Timur;Kelurahan
Tengah Peulumat;Labuhan Haji Timur;Kelurahan
Alue Baro;Meukek;Kelurahan
Alue Meutuah;Meukek;Kelurahan
Aron/Arun Tunggai;Meukek;Kelurahan
Blang Bladeh;Meukek;Kelurahan
Blang Kuala;Meukek;Kelurahan
Blang Teungoh;Meukek;Kelurahan
Buket Meuh;Meukek;Kelurahan
Drien Jalo;Meukek;Kelurahan
Ie/Le Buboh;Meukek;Kelurahan
Ie/Le Dingen;Meukek;Kelurahan
Jambo Papeun;Meukek;Kelurahan
Keude Meukek;Meukek;Kelurahan
Kuta Baro (Abro);Meukek;Kelurahan
Kuta Buloh I;Meukek;Kelurahan
Kuta Buloh II;Meukek;Kelurahan
Labuhan Tarok;Meukek;Kelurahan
Labuhan Tarok II;Meukek;Kelurahan
Ladang Baro;Meukek;Kelurahan
Ladang Tuha;Meukek;Kelurahan
Lhok Aman;Meukek;Kelurahan
Lhok Mamplam;Meukek;Kelurahan
Rot Teungoh;Meukek;Kelurahan
Tanjung Harapan;Meukek;Kelurahan
Ie/Le Mirah;Pasie Raja;Kelurahan
Kampung/Kampong Baro;Pasie Raja;Kelurahan
Kampung/Kampong Baru;Pasie Raja;Kelurahan
Krueng Kelee;Pasie Raja;Kelurahan
Ladang Teungoh;Pasie Raja;Kelurahan
Ladang Tuha;Pasie Raja;Kelurahan
Lhok Sialang Cut;Pasie Raja;Kelurahan
Lhok Sialang Rayeuk;Pasie Raja;Kelurahan
Mata Le/Ie;Pasie Raja;Kelurahan
Pante Raja;Pasie Raja;Kelurahan
Panton Bili;Pasie Raja;Kelurahan
Pasi/Pasie Rasian;Pasie Raja;Kelurahan
Paya Ateuk (Payateuk);Pasie Raja;Kelurahan
Pucuk/Pucok Krueng;Pasie Raja;Kelurahan
Pulo Ie Ii;Pasie Raja;Kelurahan
Seunebok (Si Neubok);Pasie Raja;Kelurahan
Silolo;Pasie Raja;Kelurahan
Teupin Gajah;Pasie Raja;Kelurahan
Ujung Batee/Batu;Pasie Raja;Kelurahan
Ujung Padang Asahan;Pasie Raja;Kelurahan
Ujung Padang Rasian;Pasie Raja;Kelurahan
Air Sialang Hilir;Sama Dua;Kelurahan
Air Sialang Hulu;Sama Dua;Kelurahan
Air Sialang Tengah;Sama Dua;Kelurahan
Alur Pinang;Sama Dua;Kelurahan
Alur Simerah;Sama Dua;Kelurahan
Arafah;Sama Dua;Kelurahan
Balai;Sama Dua;Kelurahan
Baru;Sama Dua;Kelurahan
Batee Tunggai;Sama Dua;Kelurahan
Dalam;Sama Dua;Kelurahan
Gadang;Sama Dua;Kelurahan
Gunung Cut;Sama Dua;Kelurahan
Gunung Ketek;Sama Dua;Kelurahan
Jilatang;Sama Dua;Kelurahan
Kota Baru;Sama Dua;Kelurahan
Kuta Blang;Sama Dua;Kelurahan
Ladang Kasik Putih;Sama Dua;Kelurahan
Ladang Panton Luas;Sama Dua;Kelurahan
Luar;Sama Dua;Kelurahan
Lubuk Layu;Sama Dua;Kelurahan
Madat;Sama Dua;Kelurahan
Payonan Gadang;Sama Dua;Kelurahan
Suaq Hulu;Sama Dua;Kelurahan
Subarang;Sama Dua;Kelurahan
Tampang;Sama Dua;Kelurahan
Tengah;Sama Dua;Kelurahan
Ujung Kampung;Sama Dua;Kelurahan
Ujung Tanah;Sama Dua;Kelurahan
Blang Geulinggang (Gelinggang);Sawang;Kelurahan
Kuta Baro;Sawang;Kelurahan
Lhok Pawoh;Sawang;Kelurahan
Meuligo;Sawang;Kelurahan
Mutiara;Sawang;Kelurahan
Panton Luas;Sawang;Kelurahan
Sawang Bau;Sawang;Kelurahan
Sawang I;Sawang;Kelurahan
Sawang II;Sawang;Kelurahan
Sikulat;Sawang;Kelurahan
Simpang Tiga;Sawang;Kelurahan
Trieng Meuduro Baroh;Sawang;Kelurahan
Trieng Meuduro Tunong;Sawang;Kelurahan
Ujung Karang;Sawang;Kelurahan
Ujung Padang;Sawang;Kelurahan
Air Berudang;Tapak Tuan;Kelurahan
Air Pinang;Tapak Tuan;Kelurahan
Batu Itam;Tapak Tuan;Kelurahan
Gunung Kerambil;Tapak Tuan;Kelurahan
Hilir;Tapak Tuan;Kelurahan
Hulu;Tapak Tuan;Kelurahan
Jambo Apha;Tapak Tuan;Kelurahan
Lhok Bengkuang;Tapak Tuan;Kelurahan
Lhok Bengkuang Timur;Tapak Tuan;Kelurahan
Lhok Keutapang (Ketapang);Tapak Tuan;Kelurahan
Lhok Rukam;Tapak Tuan;Kelurahan
Padang;Tapak Tuan;Kelurahan
Panjupian;Tapak Tuan;Kelurahan
Panton Luas;Tapak Tuan;Kelurahan
Pasar;Tapak Tuan;Kelurahan
Tepi Air;Tapak Tuan;Kelurahan
Ie Meudama;Trumon;Kelurahan
Keude Trumon;Trumon;Kelurahan
Kuta Baro/Baru;Trumon;Kelurahan
Kuta Padang;Trumon;Kelurahan
Padang Harapan;Trumon;Kelurahan
Panton Bilie;Trumon;Kelurahan
Raket;Trumon;Kelurahan
Seunabok Jaya;Trumon;Kelurahan
Sigleng (Singleng);Trumon;Kelurahan
Tepin/Teupin Tinggi;Trumon;Kelurahan
Ujong/Ujung Tanoh;Trumon;Kelurahan
Cot Bayu;Trumon Tengah;Kelurahan
Gampong Teungoh (Kampong Teungoh);Trumon Tengah;Kelurahan
Gunong Kapo/Kapho;Trumon Tengah;Kelurahan
Ie Jeureuneh;Trumon Tengah;Kelurahan
Jambo Papeun;Trumon Tengah;Kelurahan
Krueng Batee;Trumon Tengah;Kelurahan
Ladang Rimba;Trumon Tengah;Kelurahan
Lhok Raya;Trumon Tengah;Kelurahan
Naca;Trumon Tengah;Kelurahan
Pulo Paya;Trumon Tengah;Kelurahan
Alur Bujok;Trumon Timur;Kelurahan
Jambo Dalem;Trumon Timur;Kelurahan
Kapai Seusak;Trumon Timur;Kelurahan
Krueng Luas;Trumon Timur;Kelurahan
Pinto Rimba;Trumon Timur;Kelurahan
Seuneubok Puntho;Trumon Timur;Kelurahan
Seuneubok Pusaka;Trumon Timur;Kelurahan
Titi Poben;Trumon Timur;Kelurahan
Biskang;Danau Paris;Kelurahan
Lae Balno;Danau Paris;Kelurahan
Napa Galuh;Danau Paris;Kelurahan
Sikoran;Danau Paris;Kelurahan
